business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Common Service Center Elahiganj and CSC Aadhaar Demographic Update Center,Common Service Center (CSC) / E-Seva,Internet cafe,Internet cafe,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",+91 89272 39382,N/A,4.3,3.0,"57G7+MQM, Elahiganj - Azimganj Rd, Dahapara, Elahiganj, West Bengal 742104",742148,24.1767117,88.2644184,ChIJb6ptuGDW-zkRmstG8RwzWL8,https://www.google.com/maps/place/?q=place_id:ChIJb6ptuGDW-zkRmstG8RwzWL8,part_333,2026-09-20 20:18:00
CSC Centre,Common Service Center (CSC) / E-Seva,Photography studio,Photography studio,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",N/A,N/A,4.0,5.0,"Pilkhana, Murshidabad, West Bengal 742164",Pilkhana,24.1619611,88.28990309999999,ChIJ6Xjzu8rX-zkRi5V0oPsC9Zs,https://www.google.com/maps/place/?q=place_id:ChIJ6Xjzu8rX-zkRi5V0oPsC9Zs,part_333,2026-09-20 20:18:00
BANGAMITRA TATHYA SEVA KENDRA(বঙ্গমিত্র তথ্য সেবা কেন্দ্র),Common Service Center (CSC) / E-Seva,Corporate office,Corporate office,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",+91 74493 64765,N/A,4.8,293.0,"JHILPAR, Barabahera Crossing, near GOUTAM MOBILE SHOP, Chakraborty Nagar, Kanaipur, Konnagar, Konnagar P, Nabagram Colony, West Bengal 712246","Chakraborty Nagar, Kanaipur, Konnagar",22.700553,88.3300534,ChIJ_3KXq_Wd-DkRlVZTRmCTHvY,https://www.google.com/maps/place/?q=place_id:ChIJ_3KXq_Wd-DkRlVZTRmCTHvY,part_333,2026-09-20 20:18:00
CSC DIGITAL SEVA / COMMON SARVICE CENTRE,Common Service Center (CSC) / E-Seva,Internet cafe,Internet cafe,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",N/A,N/A,5.0,3.0,"5HFC+52P, Radhakantapur, West Bengal 742303",742148,24.172967699999997,88.5700746,ChIJ89UPLgDj-zkRCshNYTiajBI,https://www.google.com/maps/place/?q=place_id:ChIJ89UPLgDj-zkRCshNYTiajBI,part_333,2026-09-20 20:18:00
Common Services Centers (CSC),Common Service Center (CSC) / E-Seva,Internet cafe,Internet cafe,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",N/A,http://csc.gov.in/,5.0,6.0,"Etore, Itor, West Bengal 742104",742148,24.1954624,88.17902289999999,ChIJA2m67YXV-zkR_4OcBlXhgas,https://www.google.com/maps/place/?q=place_id:ChIJA2m67YXV-zkR_4OcBlXhgas,part_333,2026-09-20 20:18:00
Bagshirapara CSC,Common Service Center (CSC) / E-Seva,Corporate office,Corporate office,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",09134-279914,N/A,5.0,10.0,"J29J+PRX, Suti, West Bengal 742201",742148,24.6193575,88.032122,ChIJ_0-5EThP-jkRcTxrWEwoGDU,https://www.google.com/maps/place/?q=place_id:ChIJ_0-5EThP-jkRcTxrWEwoGDU,part_333,2026-09-20 20:18:00
Common Service Center (CSC),Common Service Center (CSC) / E-Seva,Internet shop,Internet shop,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",+91 98512 92695,N/A,5.0,3.0,"Najirpur Rd, Boromottor, Sujapur, Chhota Suzapur, West Bengal 732206",Boromottor,24.9101021,88.0934604,ChIJYYeHbeL_-jkR07W7aCanvbU,https://www.google.com/maps/place/?q=place_id:ChIJYYeHbeL_-jkR07W7aCanvbU,part_333,2026-09-20 20:18:00
Nabipur CSC Enterprise,Common Service Center (CSC) / E-Seva,Bank,Bank,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",+91 95645 73202,http://sohel971.blogspot.com/,4.4,9.0,"Nabipur, West Bengal 742308",742148,24.260171999999997,88.6037329,ChIJT_KYlv3k-zkRF8BLFWBEsrc,https://www.google.com/maps/place/?q=place_id:ChIJT_KYlv3k-zkRF8BLFWBEsrc,part_333,2026-09-20 20:18:00
CSC..COMMON SERVICE CENTER...ANIK DIGITAL SEVA..গ্রাহক সেবা কেন্দ্র..,Common Service Center (CSC) / E-Seva,Internet cafe,Internet cafe,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",+91 79807 30387,N/A,,,"Isamoti Isamoti, Radhanagar, West Bengal 733133",742148,25.3456223,88.7613475,ChIJ14Z5PxNf-zkRD3nGm1Y07Cs,https://www.google.com/maps/place/?q=place_id:ChIJ14Z5PxNf-zkRD3nGm1Y07Cs,part_333,2026-09-20 20:18:00
Common Service Centre (CSC),Common Service Center (CSC) / E-Seva,Corporate office,Corporate office,742148,West Bengal Circle,Kolkata Region,Murshidabad Division,"Lalgola SO, Ashariadaha BO, Bajupur Madhupur BO",N/A,N/A,5.0,3.0,"533X+628, Nando, West Bengal 733210",742148,26.153032399999997,88.09757239999999,ChIJKaT5HJ0d5TkR4_yvZ0lxnd8,https://www.google.com/maps/place/?q=place_id:ChIJKaT5HJ0d5TkR4_yvZ0lxnd8,part_333,2026-09-20 20:18:00
